gene,importance,n_cancers_sig,mean_log2FC,min_padj,evidence_score
GENE_0603,0.0002732662451217706,0.0,0.0,0.0,0.06039788592486907
GENE_0801,0.0002718938200912618,0.0,0.0,0.0,0.06009454962954227
GENE_0974,0.0002717626773502493,0.0,0.0,0.0,0.06006556418237143
GENE_1496,0.00027100953116805134,0.0,0.0,0.0,0.05989910221347047
GENE_1502,0.0002691747230376591,0.0,0.0,0.0,0.059493569023287875
GENE_1098,0.00026729158310260235,0.0,0.0,0.0,0.0590773534349797
GENE_1702,0.0002672500784146283,0.0,0.0,0.0,0.05906817998068612
GENE_1271,0.00026710520047502353,0.0,0.0,0.0,0.05903615875074833
GENE_0092,0.0002661586715274183,0.0,0.0,0.0,0.058826954912284596
GENE_0688,0.0002658861051824036,0.0,0.0,0.0,0.058766711719768
GENE_1543,0.00026560858753762,0.0,0.0,0.0,0.058705374180459735
GENE_1222,0.00026491465787946243,0.0,0.0,0.0,0.058552000373480365
GENE_1369,0.0002644219839478525,0.0,0.0,0.0,0.058443108534657486
GENE_0226,0.0002631013007405561,0.0,0.0,0.0,0.058151208326998716
GENE_1122,0.0002626234829145102,0.0,0.0,0.0,0.058045600016182544
GENE_1399,0.00026136685492275517,0.0,0.0,0.0,0.05776785742831847
GENE_0648,0.00026135696055170835,0.0,0.0,0.0,0.057765670553413674
GENE_0209,0.0002603440603981048,0.0,0.0,0.0,0.05754179721002518
GENE_1935,0.00025948396010793453,0.0,0.0,0.0,0.05735169601700553
GENE_0332,0.00025883423357978404,0.0,0.0,0.0,0.05720809207970947
GENE_1523,0.0002588295243390088,0.0,0.0,0.0,0.05720705123331073
GENE_0840,0.0002582531174859893,0.0,0.0,0.0,0.057079652566345944
GENE_0977,0.00025738831462386743,0.0,0.0,0.0,0.05688851200088509
GENE_0221,0.0002573700242670451,0.0,0.0,0.0,0.056884469427370805
GENE_0496,0.00025720236384479614,0.0,0.0,0.0,0.05684741276472813
GENE_1119,0.00025497621707342143,0.0,0.0,0.0,0.0563553850768972
GENE_0928,0.0002548521647444599,0.0,0.0,0.0,0.05632796676765818
GENE_0704,0.00025476098096901775,0.0,0.0,0.0,0.0563078131359321
GENE_0396,0.00025417796226095935,0.0,0.0,0.0,0.056178953102722785
GENE_0088,0.0002539351714172748,0.0,0.0,0.0,0.0561252909547545
GENE_1784,0.0002521581944465598,0.0,0.0,0.0,0.05573253973031938
GENE_0549,0.0002520627956591631,0.0,0.0,0.0,0.05571145448769825
GENE_1007,0.00025120153968640526,0.0,0.0,0.0,0.05552109786325837
GENE_1839,0.0002509967606632061,0.0,0.0,0.0,0.05547583716859234
GENE_1660,0.0002504810183305442,0.0,0.0,0.0,0.055361846702770785
GENE_0587,0.00024998650009948125,0.0,0.0,0.0,0.05525254723296543
GENE_1501,0.0002461861438348141,0.0,0.0,0.0,0.054412584419245257
GENE_1696,0.00024569809031046487,0.0,0.0,0.0,0.05430471379264907
GENE_0727,0.00024565350247903237,0.0,0.0,0.0,0.05429485889543958
GENE_0042,0.00023887077969575088,0.0,0.0,0.0,0.052795727099113635
GENE_0241,0.00023868011841649665,0.0,0.0,0.0,0.05275358673820094
GENE_0501,0.0002379029801608624,0.0,0.0,0.0,0.052581821990269006
GENE_1426,0.00023724734505269475,0.0,0.0,0.0,0.052436912126067506
GENE_0432,0.00023722212799341642,0.0,0.0,0.0,0.0524313385980638
GENE_1562,0.00023716741131878178,0.0,0.0,0.0,0.052419245002415724
GENE_0962,0.00023226159701158933,0.0,0.0,0.0,0.05133495150410105
GENE_0919,0.00023203017292879668,0.0,0.0,0.0,0.05128380166176853
GENE_1495,0.0002320066375265787,0.0,0.0,0.0,0.05127859981718021
GENE_0995,0.00023163823949692134,0.0,0.0,0.0,0.051197175702173706
GENE_0748,0.00023144102966948522,0.0,0.0,0.0,0.05115358796723248
GENE_0987,0.00023097361003709756,0.0,0.0,0.0,0.051050277887264815
GENE_0447,0.00023071204518613052,0.0,0.0,0.0,0.05099246626833024
GENE_0039,0.00023070398275581874,0.0,0.0,0.0,0.050990684292857816
GENE_0345,0.00023001770224258597,0.0,0.0,0.0,0.0508390011161368
GENE_0893,0.00022862585321291193,0.0,0.0,0.0,0.050531371687257166
GENE_1977,0.0002276058083495634,0.0,0.0,0.0,0.050305919204945204
GENE_1726,0.00022700325689538095,0.0,0.0,0.0,0.05017274200269924
GENE_0936,0.0002266041051673265,0.0,0.0,0.0,0.05008452063995097
GENE_0140,0.00022652849568239046,0.0,0.0,0.0,0.05006780927099294
GENE_0053,0.00022440186460502657,0.0,0.0,0.0,0.049597776753227456
GENE_0773,0.00022322099065192946,0.0,0.0,0.0,0.049336777483892064
GENE_0852,0.0002230147383468701,0.0,0.0,0.0,0.04929119116133999
GENE_0846,0.00022165724795337191,0.0,0.0,0.0,0.04899115575120701
GENE_1773,0.00022152105833432473,0.0,0.0,0.0,0.04896105483233319
GENE_0636,0.00022122908142731309,0.0,0.0,0.0,0.04889652147617525
GENE_0746,0.0002212158035741496,0.0,0.0,0.0,0.048893586776866386
GENE_1146,0.00022074859800316662,0.0,0.0,0.0,0.048790324009205056
GENE_0479,0.00021798287701199571,0.0,0.0,0.0,0.04817903848123829
GENE_1433,0.00021721642541312595,0.0,0.0,0.0,0.04800963572088331
GENE_0259,0.00021644645627575656,0.0,0.0,0.0,0.047839455506697756
GENE_0765,0.0002158428164058307,0.0,0.0,0.0,0.04770603774049235
GENE_1873,0.00021566850834267066,0.0,0.0,0.0,0.04766751180213566
GENE_1360,0.0002073980260113577,0.0,0.0,0.0,0.04583955223044508
GENE_1693,0.00020510635115787297,0.0,0.0,0.0,0.04533304138672201
GENE_1045,0.00020075981875832628,0.0,0.0,0.0,0.04437236156357157
GENE_0915,0.00019888171233978702,0.0,0.0,0.0,0.04395725849377548
GENE_1943,0.00019827990950132415,0.0,0.0,0.0,0.04382424675216595
GENE_0175,0.00019817028275611841,0.0,0.0,0.0,0.04380001681608914
GENE_0417,0.00019632451560142814,0.0,0.0,0.0,0.0433920614390788
GENE_0340,0.00019466882619099986,0.0,0.0,0.0,0.043026117448837706
GENE_1588,0.00019443640098004675,0.0,0.0,0.0,0.042974746335032725
GENE_1325,0.0001939041041817295,0.0,0.0,0.0,0.04285709696604969
GENE_0062,0.00019347229505836463,0.0,0.0,0.0,0.04276165759642434
GENE_1474,0.00019245251573971032,0.0,0.0,0.0,0.04253626380536472
GENE_1536,0.0001915635054799821,0.0,0.0,0.0,0.04233977286946747
GENE_1931,0.0001911989130574357,0.0,0.0,0.0,0.04225918987782788
GENE_0764,0.00018143861689389417,0.0,0.0,0.0,0.04010194848851604
GENE_0129,0.00018127762163786754,0.0,0.0,0.0,0.040066364975068894
GENE_1742,0.00017850053972579178,0.0,0.0,0.0,0.03945256843223271
GENE_1444,0.00017597268032074084,0.0,0.0,0.0,0.03889385557725737
GENE_1068,0.00017373251768851484,0.0,0.0,0.0,0.038398730074090864
GENE_0216,0.00017176554736696894,0.0,0.0,0.0,0.03796398611570188
GENE_0967,0.00017133118975357238,0.0,0.0,0.0,0.03786798347339663
GENE_0233,0.00017025819820842969,0.0,0.0,0.0,0.03763082860301372
GENE_1396,0.00016875521460568593,0.0,0.0,0.0,0.0372986359747401
GENE_0306,0.00016795529335809887,0.0,0.0,0.0,0.037121835681534786
GENE_0755,0.0001656822184157853,0.0,0.0,0.0,0.0366194358296857
GENE_0604,0.00016341437906822442,0.0,0.0,0.0,0.03611819316010946
GENE_0998,0.00016138657858579474,0.0,0.0,0.0,0.035670004390356336
GENE_1656,0.00016131348059895493,0.0,0.0,0.0,0.03565384811804206
GENE_1522,0.0001611475850666534,0.0,0.0,0.0,0.035617181535124255
GENE_1796,0.00016076480588309665,0.0,0.0,0.0,0.03553257886693678
GENE_0228,0.0001603850244705784,0.0,0.0,0.0,0.03544863877247161
GENE_0161,0.00015844511906704602,0.0,0.0,0.0,0.03501987675974891
GENE_0927,0.0001558143386160048,0.0,0.0,0.0,0.03443841607658053
GENE_1235,0.0001551229397206957,0.0,0.0,0.0,0.034285601624181365
GENE_0118,0.00015441736230754316,0.0,0.0,0.0,0.03412965340565272
GENE_0341,0.00014865634040014334,0.0,0.0,0.0,0.03285634010704625
GENE_0763,0.0001471912781676061,0.0,0.0,0.0,0.032532528940562126
GENE_1079,0.00014327213323267444,0.0,0.0,0.0,0.03166631120262837
GENE_0313,0.00013690170012230067,0.0,0.0,0.0,0.03025830454552767
GENE_0594,0.00013439070831192655,0.0,0.0,0.0,0.02970331980215523
GENE_1364,0.00013167815301540792,0.0,0.0,0.0,0.0291037850689465
GENE_1828,0.000130003457896111,0.0,0.0,0.0,0.028733640396562406
GENE_1327,0.00012835790960086628,0.0,0.0,0.0,0.028369937817139305
GENE_1237,0.00012680686280002818,0.0,0.0,0.0,0.028027122158734777
GENE_0726,0.00012001207835028752,0.0,0.0,0.0,0.02652532446726858
GENE_1922,0.00011959875007417679,0.0,0.0,0.0,0.02643396977375737
GENE_0201,0.0001160281706768835,0.0,0.0,0.0,0.02564479273131911
GENE_0169,0.00011431920796752359,0.0,0.0,0.0,0.025267074163393605
GENE_0037,0.0001131631449593908,0.0,0.0,0.0,0.02501155866181363
GENE_0210,0.00010927638465359697,0.0,0.0,0.0,0.02415249864339812
GENE_0307,0.0001086900658507554,0.0,0.0,0.0,0.024022909216230303
GENE_1892,9.24766094050683e-05,0.0,0.0,0.0,0.020439376634597058
GENE_0651,9.238909533565384e-05,0.0,0.0,0.0,0.02042003408909181
GENE_1040,8.152195043633137e-05,0.0,0.0,0.0,0.018018154641208216
GENE_0435,5.97374876502039e-05,0.0,0.0,0.0,0.013203306405178276
GENE_0031,2.7219057950103685e-05,0.0,0.0,0.0,0.006016014002461919
